시설ID,시도,시군구,품목명,품종,재배면적,시설유형,재배형태,단동/연동 구분,수집일,외부온도,외부습도,외부 일사량,외부풍향,외부풍속,외부강우,강우감지,내부온도,내부습도,내부CO2,내부 일사량,토양EC,토양PH,지온,지습,(양액)총배액,(양액)총급액,(양액)배액PH,(양액)공급PH,(양액)배액EC,(양액)공급EC,(양액)지온,(양액)지습,배기팬작동여부,CO2발생장치작동여부,보광등작동여부,난방기작동상태,난방기작동여부,유동팬작동상태,유동팬작동여부,보온커튼작동상태,보온커튼작동여부,차광커튼작동상태,차광커튼작동여부,우측삼중측창 작동여부,좌측삼중측창 작동여부,우측이중측창 작동여부,좌측이중측창 작동여부,우측일중측창 개도,우측일중측창 온도폭,우측일중측창 설정온도,우측일중측창 작동여부,우측일중측창 작동상태,좌측일중측창 개도,좌측일중측창 온도폭,좌측일중측창 설정온도,좌측일중측창 작동여부,좌측일중측창 작동상태,측창,우측이중천창 작동여부,좌측이중천창 작동여부,우측일중천창 개도,우측일중천창 온도폭,우측일중천창 설정온도,우측일중천창 작동여부,우측일중천창 작동상태,좌측일중천창 개도,좌측일중천창 온도폭,좌측일중천창 설정온도,좌측일중천창 작동여부,좌측일중천창 작동상태,천창,조사일,주차,생장길이,화방높이,줄기직경,엽장,엽폭,엽수,개화군,착과군,열매수,최종화방차수
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-05 13:00:00,6,,544,,1,,0,18,71,370,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,15,,,,,14,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-05 14:00:00,7,,418,,1,,0,19,76,343,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,10,,,,,5,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-05 15:00:00,8,,447,,1,,0,19,72,371,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,13,,,,,3,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-05 16:00:00,6,,147,,2,,0,17,87,327,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-05 17:00:00,5,,48,,1,,0,13,94,305,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-05 18:00:00,4,,0,,1,,0,11,92,325,,,,,,,,,,,,,,,,,,,,,,,38,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-05 19:00:00,3,,0,,0,,0,11,89,351,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-05 20:00:00,2,,0,,0,,0,12,86,378,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-05 21:00:00,1,,0,,0,,0,13,91,398,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-05 22:00:00,1,,0,,0,,0,11,91,419,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-05 23:00:00,0,,0,,0,,0,12,84,438,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-06 00:00:00,-1,,0,,0,,0,12,87,457,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-06 01:00:00,-1,,0,,0,,0,11,88,472,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-06 02:00:00,-1,,0,,0,,0,11,86,489,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-06 03:00:00,-1,,0,,0,,0,11,87,506,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-06 04:00:00,0,,0,,0,,0,11,89,524,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-06 05:00:00,0,,0,,0,,0,12,89,538,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-06 06:00:00,1,,0,,0,,0,12,93,558,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-06 07:00:00,1,,1,,0,,0,11,95,574,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-06 08:00:00,2,,27,,0,,0,11,95,591,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-06 09:00:00,3,,111,,0,,0,11,96,601,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-06 10:00:00,6,,286,,0,,0,15,91,509,,,,,,,,,,,,,,,,,,,,,,,41,,,,,,,,,,,,,,0,,,0,0,,,,1,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-06 11:00:00,8,,171,,0,,0,17,91,394,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,10,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-06 12:00:00,9,,258,,1,,0,17,88,350,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,10,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-06 13:00:00,10,,342,,1,,0,19,83,370,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,16,,,,,6,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-06 14:00:00,10,,468,,2,,0,19,78,383,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,15,,,,,7,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-06 15:00:00,10,,373,,2,,0,19,76,376,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,14,,,,,5,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-06 16:00:00,9,,135,,2,,0,18,89,353,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-06 17:00:00,8,,46,,1,,0,15,95,353,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-06 18:00:00,8,,0,,1,,0,13,97,386,,,,,,,,,,,,,,,,,,,,,,,62,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-06 19:00:00,7,,0,,1,,0,13,97,411,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-06 20:00:00,8,,0,,0,,0,12,97,438,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-06 21:00:00,8,,0,,0,,0,12,97,459,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-06 22:00:00,7,,0,,0,,0,12,97,480,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-06 23:00:00,7,,0,,0,,0,12,97,498,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-07 00:00:00,7,,0,,1,,0,12,98,512,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-07 01:00:00,6,,0,,1,,0,11,97,525,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-07 02:00:00,6,,0,,0,,0,11,97,539,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-07 03:00:00,5,,0,,0,,0,11,97,553,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-07 04:00:00,5,,0,,0,,0,11,97,568,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-07 05:00:00,5,,0,,0,,0,11,97,582,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-07 06:00:00,4,,0,,0,,0,11,94,592,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-07 07:00:00,4,,1,,0,,0,13,91,606,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-07 08:00:00,3,,30,,1,,0,12,94,624,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-07 09:00:00,3,,84,,1,,0,12,96,634,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-07 10:00:00,3,,97,,0,,0,13,97,609,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-07 11:00:00,3,,122,,1,,0,13,97,605,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-07 12:00:00,3,,236,,1,,0,15,94,549,,,,,,,,,,,,,,,,,,,,,,,94,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-07 13:00:00,4,,280,,1,,0,16,92,449,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-07 14:00:00,5,,481,,1,,0,20,79,346,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,9,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-07 15:00:00,5,,407,,2,,0,21,78,322,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,10,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-07 16:00:00,5,,267,,3,,0,18,85,298,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-07 17:00:00,4,,72,,3,,0,15,93,273,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-07 18:00:00,3,,1,,2,,0,12,97,313,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-07 19:00:00,2,,0,,3,,0,11,95,343,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-07 20:00:00,1,,0,,2,,0,11,90,368,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-07 21:00:00,0,,0,,2,,0,12,89,391,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-07 22:00:00,0,,0,,2,,0,11,90,411,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-07 23:00:00,-1,,0,,2,,0,11,87,426,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-08 00:00:00,-1,,0,,2,,0,11,88,443,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-08 01:00:00,-2,,0,,1,,0,11,86,457,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-08 02:00:00,-2,,0,,0,,0,11,87,469,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-08 03:00:00,-3,,0,,1,,0,11,86,483,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-08 04:00:00,-3,,0,,1,,0,12,86,493,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-08 05:00:00,-3,,0,,0,,0,11,85,507,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-08 06:00:00,-3,,0,,1,,0,11,87,520,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-08 07:00:00,-4,,4,,1,,0,11,87,530,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-08 08:00:00,-3,,64,,2,,0,11,88,538,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-08 09:00:00,-2,,276,,3,,0,12,90,479,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-08 10:00:00,-2,,464,,3,,0,16,83,341,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-08 11:00:00,-1,,601,,3,,0,17,71,337,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,10,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-08 12:00:00,0,,679,,3,,0,18,68,381,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,10,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-08 13:00:00,0,,692,,4,,0,19,67,364,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,10,,,,,2,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-08 14:00:00,0,,633,,3,,0,20,68,350,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,8,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-08 15:00:00,0,,513,,4,,0,21,74,296,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,10,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-08 16:00:00,0,,331,,4,,0,19,82,254,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-08 17:00:00,0,,97,,3,,0,13,89,222,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-08 18:00:00,-1,,1,,2,,0,11,90,261,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-08 19:00:00,-1,,0,,2,,0,12,92,301,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-08 20:00:00,-2,,0,,1,,0,11,91,330,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-08 21:00:00,-2,,0,,1,,0,12,85,353,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-08 22:00:00,-3,,0,,2,,0,11,88,375,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-08 23:00:00,-3,,0,,2,,0,12,84,396,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-09 00:00:00,-3,,0,,0,,0,11,87,414,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-09 01:00:00,-3,,0,,1,,0,12,83,428,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-09 02:00:00,-4,,0,,0,,0,11,87,443,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-09 03:00:00,-4,,0,,0,,0,11,83,458,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-09 04:00:00,-5,,0,,0,,0,11,85,473,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-09 05:00:00,-6,,0,,0,,0,11,87,487,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-09 06:00:00,-6,,0,,0,,0,11,86,500,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-09 07:00:00,-6,,4,,0,,0,11,86,515,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-09 08:00:00,-4,,70,,0,,0,11,87,526,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-09 09:00:00,-2,,275,,0,,0,13,88,474,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-09 10:00:00,0,,463,,0,,0,17,83,346,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,5,,,,,0,,,,,,,,,,,,,,
PF_0020738_01,경기도,평택시,방울토마토,,"8,910",비닐,수경,연동,2021-02-09 11:00:00,1,,599,,1,,0,17,68,387,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,17,,,,,7,,,,,,,,,,,,,,
